fid	id	y4
35	173	3.19140462593026
35	174	1.95652027657472
35	175	0.477905135088541
36	176	1.51258230489336
36	177	3.98839431807502
36	178	2.45286528283666
36	179	2.65304196823608
36	180	2.77392333348442
37	181	-2.2526353844016
37	182	3.82208224007623
37	183	3.78109542752307
37	184	2.34728554399375
37	185	1.48712562528612
38	186	3.30107191552482
38	187	3.73497846023983
38	188	-1.78558907193121
38	189	1.55727845367466
38	190	2.39781797598238
39	191	-0.662695805516056
39	192	1.08967157427328
39	193	0.901637150504011
39	194	1.47351986586959
39	195	-3.94525768237319
40	196	0.371795327375561
40	197	5.12346473798052
40	198	3.76315180519908
40	199	-0.329418041189274
40	200	-2.21877094249174
41	201	2.72707012211912
41	202	4.06228170676404
41	203	2.81595636374372
41	204	-1.26710387269961
41	205	-3.45998648666019
42	206	3.9658634188776
42	207	3.1748118312745
42	208	0.799573436954789
42	209	1.02449880777594
42	210	1.35711375576772
43	211	-0.0505326338394497
43	212	3.06645092184524
43	213	2.52684860855983
43	214	-0.103686903840615
43	215	2.83783214307136
44	216	1.86372712593238
44	217	-0.683360367083193
44	218	0.607875915023191
44	219	2.02988606583615
44	220	-0.787494243379414
45	221	-2.64956369248874
45	222	-2.22448959960841
45	223	-0.394959107404417
45	224	1.2554394779089
45	225	-1.50603114270459
46	226	0.598777136702183
46	227	-0.0777546323263533
46	228	-5.10320625084419
46	229	3.21544537755134
46	230	4.88255790508845
47	231	0.438533451083152
47	232	-6.13116421268316
47	233	-0.20322462757947
47	234	3.80581383099234
47	235	-0.555118566979756
48	236	1.1874191491161
48	237	1.78897371429909
48	238	0.390072059718842
48	239	0.983693407818918
48	240	0.458280688602982
49	241	-1.04067013235006
49	242	1.72766853086502
49	243	-3.09465335914485
49	244	0.780366268319964
49	245	2.79153377015189
50	246	-1.12579840648815
50	247	1.65866899259492
50	248	-1.10927111373343
50	249	1.0886912247286
50	250	3.30569809118201
51	251	0.51890818328636
51	252	3.28802767469352
51	253	0.985626363552553
51	254	-0.149334910891659
51	255	3.56051703345406
52	256	1.95436174227656
52	257	-3.35132892765861
52	258	5.36710671295771
52	259	2.79483199332823
52	260	1.11815815271199
53	261	7.57512043210436
53	262	1.56681592215895
53	263	-0.144817768610137
53	264	1.41862969142398
53	265	3.20584186204692
54	266	0.945711581815513
54	267	2.12436961805827
54	268	-0.230343743635206
54	269	0.540947210461944
54	270	1.28557424512991
55	271	-1.70163968724609
55	272	3.05296352681784
55	273	1.15998731098237
55	274	4.76489633667433
55	275	1.7525535324498
56	276	1.38126843368654
56	277	-4.10028918689164
56	278	0.477814869462785
56	279	-1.4876766859386
56	280	3.33086050253288
57	281	1.85267827984383
57	282	-0.460096963083701
57	283	-1.22247428344009
57	284	0.252498134585135
57	285	1.13276084997611
58	286	-2.84604968245691
58	287	3.15005584635555
58	288	3.65296909126544
58	289	4.64041190574019
58	290	-0.0427736399975982
59	291	-0.536735490292488
59	292	-0.773476354431345
59	293	0.565497800052396
59	294	-0.320565241417412
59	295	2.69948631484981
60	296	3.34235788437014
60	297	0.471599063326742
60	298	2.63216980983202
60	299	4.95654087697673
60	300	2.0655767424151
61	301	-1.34948794395188
61	302	-1.0766251491272
61	303	2.88891252906971
61	304	-2.03673328550546
61	305	4.87062318312028
62	306	2.9427588181707
62	307	1.35054064268981
62	308	1.43561907131187
62	309	-3.06292657210405
62	310	1.11085624662303
63	311	2.87806227012399
63	312	-0.830733945984697
63	313	-0.714998982044216
63	314	-0.420333684901656
63	315	-0.186390907546825
64	316	1.01434271080777
64	317	0.0352904380958762
64	318	0.166387843548186
64	319	-3.45654176224786
64	320	1.59423650638218
65	321	2.51776926576094
65	322	4.60111337312611
65	323	-1.92230121552777
65	324	-2.11432267373983
65	325	-0.842818802923028
66	326	1.5412138122085
66	327	-2.58563943142811
66	328	-0.580690689042331
66	329	0.399461762481765
66	330	2.30079934017611
67	331	-3.01998171370103
67	332	0.0260882081196083
67	333	-0.776598655569707
67	334	4.92133676274664
67	335	-2.69920621127004
68	336	3.34012866096973
68	337	-2.92071729828935
68	338	-0.972243583339338
68	339	1.57289392682729
68	340	-0.527332735157943
69	341	2.94139245078364
69	342	-0.195379839057178
69	343	0.209022914391711
69	344	-0.0112003230294995
69	345	-0.904814875802209
70	346	0.0201556432154699
70	347	1.41515188099909
70	348	-2.98505904519674
70	349	-0.452975051375595
70	350	6.28997175107805
71	351	3.63111015193817
71	352	2.97689311314618
71	353	5.37118558298913
71	354	2.41838012085438
71	355	2.15040968408837
72	356	2.04140893175131
72	357	-0.369691326271262
72	358	1.37216645678114
72	359	-3.74574810375802
72	360	0.848318696154746
73	361	-5.48127641210915
73	362	3.27130499405634
73	363	-5.88443224635712
73	364	2.04507020763757
73	365	1.35264375497675
74	366	3.07697414372391
74	367	2.50615263632176
74	368	5.82862052878719
74	369	2.19330587345161
74	370	0.504256052372439
75	371	-3.29606480044249
75	372	1.45700751940952
75	373	-1.23783406505967
75	374	1.73817839802268
75	375	0.398639340644868
76	376	3.02046885509435
76	377	1.36240304323682
76	378	2.5902339171364
76	379	1.67979167079739
76	380	2.62118624836078
77	381	-2.83585953707176
77	382	3.94103614974976
77	383	-0.163575765904179
77	384	1.23670711767297
77	385	4.99051072532044
78	386	1.44351196830249
78	387	-3.18401435826605
78	388	1.88743833110855
78	389	0.264659859347561
78	390	1.55795325360901
79	391	3.05936288341422
79	392	1.44737577166844
79	393	2.33939873822573
79	394	-0.459330367159497
79	395	2.0336409039751
80	396	-1.50578689797498
80	397	3.0422472204232
80	398	1.89588145649798
80	399	-0.102637567183653
80	400	5.63445632307323
81	401	4.24502635624901
81	402	2.06823456160816
81	403	-0.25123380107553
81	404	-0.708364959566381
81	405	0.0745137147715716
82	406	2.58801509542516
82	407	-0.882374414383724
82	408	-1.1783417713241
82	409	6.90192098374456
82	410	5.38810199933108
83	411	-0.252486609905005
83	412	1.29761740844892
83	413	0.0722384601342068
83	414	3.72501148039843
83	415	1.97941046765949
84	416	1.50386693542776
84	417	1.2657853174903
84	418	2.04988339384409
84	419	-1.88368446098826
84	420	4.74843901024609
85	421	3.6803881171003
85	422	-0.805159191737132
85	423	0.175384063082852
85	424	-0.48001947730271
85	425	0.777068012025418
86	426	1.36956202868298
86	427	-2.44848224908543
86	428	0.278152191498853
86	429	-2.19785153843634
86	430	0.849122223371456
87	431	0.117719739249839
87	432	2.54157350834069
87	433	0.85554082738891
87	434	1.26535484257008
87	435	3.39073815062616
88	436	-1.66063560759212
88	437	-1.62401800933315
88	438	-1.16763140696913
88	439	-1.86901956474738
88	440	-0.00699773496385703
89	441	0.925311147489308
89	442	2.78652045043254
89	443	0.824085393033218
89	444	2.75607636457922
89	445	3.69270304210471
90	446	-6.5409674765061
90	447	-0.0787828898613443
90	448	1.94028769591018
90	449	-0.811554341310974
90	450	-4.22809568970133
91	451	3.03532512629319
91	452	-1.34398037673702
91	453	2.47901137947529
91	454	0.235208637178971
91	455	0.611472789566461
92	456	-0.921603946704139
92	457	1.99039997314343
92	458	-1.74662303488023
92	459	-1.89133553828233
92	460	3.89472524254278
93	461	-2.49234645064478
93	462	2.61938386933673
93	463	1.7814925608635
93	464	2.90562609955966
93	465	3.34757648427931
94	466	2.31327006517062
94	467	-0.124209263271131
94	468	2.77184527546167
94	469	1.08428771976149
94	470	3.97464994366891
95	471	1.76674663613709
95	472	1.04600664622761
95	473	0.706564721184787
95	474	5.41094430129869
95	475	2.97948956005639
96	476	0.00971597629153553
96	477	3.36810960890112
96	478	1.84855837940825
96	479	2.3189435354031
96	480	-1.2332330190972
97	481	-0.461003229413313
97	482	-2.4122652140425
97	483	-0.904676791149797
97	484	2.94065988651068
97	485	5.00366659420792
98	486	2.75632963387798
98	487	1.46074857485633
98	488	-2.61916103205143
98	489	-0.201206051488912
98	490	0.214912919282064
99	491	0.357706450969184
99	492	2.74149141529284
99	493	-1.14905583525735
99	494	3.70328483472253
99	495	6.25797132726339
100	496	0.538358289676135
100	497	2.58084836854838
100	498	-1.01563268226926
100	499	-0.627371033139293
100	500	-4.2774091360798
101	501	2.75829768896425
101	502	4.56815764401738
101	503	0.15761561120522
101	504	-2.03655328085525
101	505	1.37636570616208
102	506	2.89146675880372
102	507	-0.895502007547142
102	508	-2.04996302061882
102	509	2.54314750403563
102	510	0.21225153689847
103	511	-4.18898390110528
103	512	-2.01124894066467
103	513	1.2704401904853
103	514	2.99423379605918
103	515	0.30482285248847
104	516	1.19465508348256
104	517	-1.12622070184008
104	518	1.48141774108806
104	519	-0.429671489136457
104	520	2.45229945106751
105	521	-0.470486381448242
105	522	-3.91339238865691
105	523	-2.76414169775264
105	524	3.47527201995129
105	525	0.387929263196917
106	526	-1.32787912388669
106	527	-0.624558859814102
106	528	-0.580166363881917
106	529	4.73305458012821
106	530	0.272290051849197
107	531	-2.35264110810402
107	532	1.37070819890951
107	533	0.483698684286248
107	534	2.21290363325333
107	535	4.04901881121435
108	536	0.593951613148336
108	537	3.27335067643999
108	538	5.1171587092574
108	539	2.54295932513288
108	540	1.55957932860333
109	541	2.99177838202553
109	542	1.01824471823463
109	543	1.34840662674434
109	544	0.0175567827311312
109	545	2.22595219450582
110	546	1.36904973507655
110	547	0.0824221515759587
110	548	1.01013993766346
110	549	-0.34550555492411
110	550	5.5516320314935
111	551	-0.0406412518091761
111	552	-5.92410480607497
111	553	1.48420630273051
111	554	-2.99811228446923
111	555	2.58791938563951
112	556	-2.80619159441974
112	557	-4.809622696183
112	558	-0.905887918235272
112	559	2.16022725359641
112	560	1.47230590239168
113	561	1.83580610329785
113	562	-2.9695918663299
113	563	-0.701786908409597
113	564	-0.927848305961671
113	565	-1.18540702602852
114	566	1.39691514600813
114	567	1.86346895577207
114	568	2.00781075589212
114	569	-1.91033370756348
114	570	0.846870172649202
115	571	-0.259581430571533
115	572	3.7440665933606
115	573	3.46631172922126
115	574	2.23410359508938
115	575	2.65977425054903
116	576	0.760473451187994
116	577	-0.732584890592907
116	578	4.3762692990298
116	579	-3.49604095094415
116	580	-4.05637228017107
117	581	-1.96903068579126
117	582	6.13140900373645
117	583	2.73279505342171
117	584	3.13352235941841
117	585	2.79934022470382
118	586	4.16305616610715
118	587	2.83521150465573
118	588	-1.1401328145801
118	589	1.49383310174543
118	590	-2.7766437036873
119	591	4.33970064742798
119	592	-0.219572077224977
119	593	3.50857660274641
119	594	-2.13173972308922
119	595	-1.70457418366109
120	596	-0.733628350190154
120	597	-1.19282635255272
120	598	2.47869786479118
120	599	2.02333032797859
120	600	0.291983220787812
121	601	-1.31901229784412
121	602	3.7872644563934
121	603	3.86704202768154
121	604	3.87030031319425
121	605	0.53497236362756
122	606	1.14648232993267
122	607	-2.98962499633422
122	608	-1.28869321390158
122	609	3.4942668492474
122	610	2.26235928400915
123	611	1.15256287896826
123	612	3.35669723891966
123	613	1.22083539787399
123	614	1.29437129752126
123	615	3.81038595132354
124	616	0.707406734409876
124	617	0.134405380753296
124	618	-4.18051123129944
124	619	0.701060125298319
124	620	-0.491498687644244
125	621	0.449260617670005
125	622	-2.96956440117892
125	623	1.68186973692617
125	624	3.76654478327648
125	625	2.19848187611731
126	626	1.31717101468058
126	627	3.18382227582954
126	628	1.77004562222625
126	629	2.60672879096939
126	630	1.63675565345652
127	631	0.784936431174813
127	632	2.71295614878409
127	633	0.440409357368782
127	634	-0.58314202116138
127	635	-3.61141865400398
128	636	0.828218528714775
128	637	4.07611833904168
128	638	1.62714415441833
128	639	0.0692047790494947
128	640	2.50350897353416
129	641	-2.15939214026249
129	642	2.62041030650005
129	643	1.95743243370795
129	644	-0.26662286463556
129	645	-3.03984467603902
130	646	-1.06896961510607
130	647	1.30438808496528
130	648	1.19219869980687
130	649	0.114678854288375
130	650	2.98269427317206
131	651	3.04935955587677
131	652	-2.2089139785796
131	653	3.51500137528597
131	654	-0.365304809868214
131	655	-0.617904145436622
132	656	-1.60929284659888
132	657	-0.0454058520901616
132	658	0.376239845807153
132	659	0.218654000285927
132	660	2.6703543784841
133	661	1.93093770938544
133	662	5.59607075166656
133	663	-0.0232832878161773
133	664	0.941265873517001
133	665	-5.55027292422811
134	666	2.26683559789231
134	667	-5.72791460539326
134	668	0.706771350733944
134	669	0.768369947399199
134	670	3.98929796791251
135	671	-1.10055091375751
135	672	1.91895323288703
135	673	-0.0603609905414922
135	674	-1.69222533157827
135	675	-1.37130336404344
136	676	-1.88627990140577
136	677	0.323414630895206
136	678	-0.765236189682688
136	679	2.93770949046435
136	680	1.99108659274715
137	681	1.17826258840487
137	682	0.292929082861059
137	683	4.13440094515428
137	684	2.7864881362964
137	685	0.984825964907859
138	686	0.660118184191902
138	687	1.14507903545882
138	688	1.62241956880594
138	689	1.61391573830574
138	690	1.38535736605428
139	691	1.82193107322217
139	692	2.80804426986064
139	693	-2.02640813116698
139	694	-1.02050009864101
139	695	1.11566404823992
140	696	-1.98392559887569
140	697	-1.05191083353566
140	698	-0.768039736989357
140	699	3.10464381967946
140	700	-2.96638402549973
141	701	0.733258050350838
141	702	6.51242582388212
141	703	0.910764999152786
141	704	1.30725213420776
141	705	0.113083375972021
142	706	1.37874165157101
142	707	0.829240395291997
142	708	2.95583780994905
142	709	0.336034344896694
142	710	3.34039313552873
143	711	2.63119184587193
143	712	3.47990352067952
143	713	2.93993625747921
143	714	-0.624156504169702
143	715	4.05568425415464
144	716	-3.78655392861833
144	717	1.30042036295485
144	718	5.28775226453981
144	719	1.33862470758509
144	720	4.56345497575824
145	721	2.44777642969167
145	722	-1.25926860195261
145	723	-0.707098908884096
145	724	1.86036733082325
145	725	1.43338341380899
146	726	1.05475521543084
146	727	-0.139442093695202
146	728	3.02597843893318
146	729	2.19629015754716
146	730	-1.85001088697011
147	731	0.943505953848865
147	732	0.0953064977936728
147	733	0.684333972440551
147	734	0.598863933779352
147	735	1.08443054711601
148	736	-2.25342563208228
148	737	-0.897547473220538
148	738	1.66494606996425
148	739	4.19066489794964
148	740	1.8508139181816
149	741	-0.674443216449984
149	742	-1.56452456507808
149	743	1.61680056272974
149	744	2.3645119855812
149	745	0.341446929514841
150	746	-4.06662245905532
150	747	1.71091698612749
150	748	-3.59210119888209
150	749	2.78827526664608
150	750	4.71399467615723
151	751	0.516927673999895
151	752	-0.548125890163406
151	753	0.168889402674734
151	754	2.71774788290289
151	755	-4.22290842646265
152	756	-1.34681396056643
152	757	5.36171581823871
152	758	0.346070004641725
152	759	4.49915064389602
152	760	-0.104945935428107
153	761	-2.99088968746894
153	762	2.30565342427412
153	763	1.29091725464686
153	764	1.16990347051116
153	765	3.95810325911142
154	766	1.18379179661562
154	767	0.735141461370358
154	768	4.27659553841432
154	769	0.236017309118659
154	770	3.66585140328929
155	771	-4.6767818702983
155	772	-1.07430900180475
155	773	7.24437883856014
155	774	0.719070234721521
155	775	1.94019026399627
156	776	-1.00274216810328
156	777	2.04786837681732
156	778	0.704440963437176
156	779	0.500885599873308
156	780	5.32791586037369
157	781	-2.1967074579628
157	782	3.66572837883082
157	783	2.23507614109866
157	784	1.7742243074913
157	785	1.99766737452831
158	786	-0.318316074571381
158	787	0.424536819273024
158	788	-2.30646756197789
158	789	5.45420205294012
158	790	0.474884657622911
159	791	0.636198647142241
159	792	1.71949525054018
159	793	-0.57890275730122
159	794	1.9381302765343
159	795	0.727450446893849
160	796	-0.651876314220942
160	797	0.442842930150405
160	798	1.67176736186308
160	799	-1.86874234874156
160	800	3.04847540878702
161	801	3.35242127120206
161	802	-2.03634448938889
161	803	4.00782922664103
161	804	-0.7135989168381
161	805	-2.88081141855816
162	806	1.66637844117854
162	807	1.05303979915356
162	808	2.30425095555038
162	809	1.56287734224869
162	810	-1.99605817951073
163	811	-0.771293372684851
163	812	1.50117731283456
163	813	2.95692215469559
163	814	-0.978828674682329
163	815	0.436944777649756
164	816	3.81419103090796
164	817	0.138734817351175
164	818	-0.408280520069688
164	819	-0.185429818762896
164	820	2.36216034049358
165	821	1.13726360371373
165	822	2.63603801299238
165	823	1.71151460630954
165	824	0.577277144547599
165	825	0.726370835285276
166	826	1.45496766052827
166	827	-3.77384469858059
166	828	5.25444405539042
166	829	0.0804391400009346
166	830	3.53845965906175
167	831	2.91139885894112
167	832	5.74083371650316
167	833	0.666307128925536
167	834	-0.496275845503937
167	835	-1.19833403491558
168	836	3.17495781971212
168	837	5.48555995830937
168	838	0.898842814312826
168	839	-0.604399820855128
168	840	-0.195735244574507
169	841	3.87404964478003
169	842	-1.875587995506
169	843	5.04512815859939
169	844	-1.58127527176629
169	845	1.2428875873036
170	846	0.357193367372765
170	847	1.47749394958738
170	848	-0.348776582858245
170	849	-2.90149217244756
170	850	0.581479799784236
171	851	1.87538171352024
171	852	2.14436053191567
171	853	-0.285317745690731
171	854	-0.324504593408405
171	855	-0.335733053772021
172	856	-1.13027339140977
172	857	-0.215405576269941
172	858	4.38514416974499
172	859	1.48811629320894
172	860	0.878788240411838
173	861	5.20248327477698
173	862	3.60109119892931
173	863	-3.19790991126843
173	864	1.81647958745661
173	865	3.23392421336446
174	866	4.31333583752881
174	867	3.69857809060835
174	868	-3.56375307278751
174	869	-0.965979123359082
174	870	1.96233973033719
175	871	5.22901521569693
175	872	2.52167995286304
175	873	1.03450821572903
175	874	0.591126258814359
175	875	-3.21677328288672
176	876	3.94786664608072
176	877	3.83135391118429
176	878	0.676615911980798
176	879	-0.862743351162593
176	880	-0.851785275917958
177	881	0.0843210768779379
177	882	3.1154002345353
177	883	-1.42610082104202
177	884	0.826064656179993
177	885	3.74718899266287
178	886	2.75674798962148
178	887	0.0145845483056712
178	888	3.12439814906351
178	889	-2.06027508832116
178	890	0.621413629571002
179	891	1.80585985092253
179	892	0.800523910186938
179	893	4.98616279943668
179	894	-2.15224962445382
179	895	-0.767574720616427
180	896	-1.68996816584878
180	897	-1.83163950014389
180	898	3.48196473151824
180	899	1.0462618371302
180	900	0.39607556316344
181	901	-0.396226146307493
181	902	1.70240520313631
181	903	1.25907772726921
181	904	-1.01454271961879
181	905	1.12339597464262
182	906	-0.594636952175875
182	907	1.89534943361958
182	908	3.35396068237284
182	909	6.42080006396611
182	910	-2.50101928276408
183	911	3.52893764170764
183	912	0.823111854508723
183	913	-0.240582340748299
183	914	1.13516445096212
183	915	5.68568391712144
184	916	1.7514937978645
184	917	-1.24024212372849
184	918	0.793160291287781
184	919	2.24001624255105
184	920	3.72657874768071
185	921	-0.370385021272716
185	922	7.42902750235748
185	923	1.47338862547036
185	924	-1.4804451235226
185	925	2.14797690052179
186	926	-0.450452219882673
186	927	-0.0311699865163015
186	928	2.9584149589772
186	929	3.70264060234428
186	930	2.14865457113722
187	931	2.41710179210603
187	932	0.0945447851008019
187	933	1.03590125622592
187	934	-0.877140837956045
187	935	3.66472682339909
188	936	4.05219339375656
188	937	-0.706799151310464
188	938	1.01977689331147
188	939	1.0204286910274
188	940	-0.0540225052359464
189	941	3.31319153417366
189	942	1.81442371207073
189	943	1.53609778285946
189	944	-2.09165610698552
189	945	-3.28335682865951
190	946	1.68033885055652
190	947	2.5941117552514
190	948	3.67095456673971
190	949	-0.688064054550141
190	950	0.800951566977732
191	951	5.72711549685188
191	952	-0.00782520217481103
191	953	4.54231262621137
191	954	1.24157659136906
191	955	0.598505392518378
192	956	0.181963502746389
192	957	-2.18123344425858
192	958	-0.284151776843168
192	959	2.0724325440819
192	960	-2.43565566194269
193	961	-1.46955828020641
193	962	4.12703838814504
193	963	-2.54911493173155
193	964	1.81717360485978
193	965	-1.12583930637228
194	966	-0.295006833421546
194	967	4.62254449954158
194	968	0.430432221504921
194	969	5.33588771387216
194	970	2.69610287342659
195	971	1.87700836246504
195	972	5.58891722911375
195	973	-3.08580349930023
195	974	-1.33760689848261
195	975	-1.84829982985468
196	976	-0.362674767662639
196	977	-0.0411064893758276
196	978	0.59027439971191
196	979	4.88078334272939
196	980	0.696490492618961
197	981	3.95002619410282
197	982	0.0499012551401353
197	983	3.0794682705403
197	984	4.75074857942235
197	985	3.21487748150725
198	986	-0.275287494912849
198	987	-4.42374371419489
198	988	0.108176152002609
198	989	3.75296780961689
198	990	0.152832004657206
199	991	-2.38065325577662
199	992	1.45696246068602
199	993	0.0373583867008012
199	994	3.12278747084346
199	995	0.296702635183044
200	996	0.668179337562292
200	997	-1.55944831464422
200	998	0.732861994870454
200	999	1.73296714189799
200	1000	1.63841905496911
1	1001	2.46496171955179
1	1002	4.14873611103873
1	1003	-1.79921453337599
2	1004	-1.42046351463487
2	1005	2.93800026613452
2	1006	-3.99618066454675
3	1007	0.580832395840208
3	1008	-3.59908330518856
3	1009	-2.31484512475933
4	1010	0.778792628848801
4	1011	-1.37821373433672
4	1012	-0.357524520854271
5	1013	-2.39770350546861
5	1014	-1.71492552499904
5	1015	-0.942149248411649
6	1016	0.908206168741106
6	1017	0.104433055423592
6	1018	-0.838265940874424
7	1019	0.284279779837444
7	1020	2.69793184441476
7	1021	0.877709912076163
8	1022	2.93567285066854
8	1023	2.65280747072611
8	1024	3.89891762980733
9	1025	-2.94628123049754
9	1026	-4.03305535918284
9	1027	1.2952531090692
10	1028	4.89624867115651
10	1029	0.530634020693921
10	1030	2.26984972387318
11	1031	3.02759573350993
11	1032	6.55473198729686
11	1033	4.89505120034589
12	1034	-1.04766149178948
12	1035	-0.568475184701114
12	1036	-0.789604312695852
13	1037	1.42513176618179
13	1038	0.846019581384554
13	1039	4.01282281880654
14	1040	0.973827855671797
14	1041	1.84892766858343
14	1042	2.12372675254298
15	1043	-2.33541090267199
15	1044	-2.88944870875737
15	1045	4.1027117587361
16	1046	2.62270129479647
16	1047	-0.195788625468976
16	1048	-1.36711383941691
17	1049	2.69484304608197
17	1050	2.14024146984025
17	1051	1.4709817468973
18	1052	2.87795344076249
18	1053	2.60561419802543
18	1054	7.41525541761929
19	1055	1.09512767870866
19	1056	0.451036067784245
19	1057	2.63701096770394
20	1058	-5.0460552985856
20	1059	-0.644353530866419
20	1060	-2.29419335840114
21	1061	-1.76729350339924
21	1062	0.853768888740313
21	1063	1.16201569729405
22	1064	-0.33211225087831
22	1065	-1.31497517504951
22	1066	-2.29668436719066
23	1067	1.25091992637604
23	1068	0.277067613876426
23	1069	2.2828907788138
24	1070	-1.00642778351606
24	1071	0.944132421397237
24	1072	0.808669507324217
25	1073	0.716969058587442
25	1074	2.45099436149016
25	1075	5.46871257290465
26	1076	0.453295715493398
26	1077	-2.18466421647665
26	1078	-1.88268389768164
27	1079	3.36464122709248
27	1080	0.838341446377782
27	1081	2.54033670427023
28	1082	4.00162124572221
28	1083	1.98000908330389
28	1084	1.79744134107672
29	1085	2.50554426566197
29	1086	1.92548225531753
29	1087	2.49276054703522
30	1088	3.39804972485361
30	1089	3.26109237355623
30	1090	2.93891799247142
31	1091	5.13863324421903
31	1092	0.814425025020355
31	1093	0.0180614955217788
32	1094	0.389106932799959
32	1095	0.716808685363622
32	1096	0.798160462778799
33	1097	1.04921569598988
33	1098	3.437405193139
33	1099	1.04669636672403
34	1100	0.0230354429669504
34	1101	3.7210862105258
34	1102	-3.18930095648087
35	1103	4.55929197694135
35	1104	1.39787754213521
35	1105	1.89266011689419
36	1106	3.03431670515153
36	1107	4.24730513606065
36	1108	1.05206188486595
37	1109	1.75202687648069
37	1110	4.38736788121357
37	1111	2.69292185668971
38	1112	1.77360997362808
38	1113	4.85786513732815
38	1114	3.32974480480959
39	1115	-2.76098817009487
39	1116	1.81717181708254
39	1117	-0.160332801700836
40	1118	-2.98030966290506
40	1119	1.5967208754448
40	1120	-1.84614777849081
41	1121	3.07869923988625
