fid	id	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10
4	16	-0.371267032776499	-0.0221381448765053	1.56894071679595	-0.788553927124999	-3.8013058141543	1.40618274669618	-0.394040354355363	0.375456654062699	-1.05612153650681	1.37151699411614
4	17	-0.739540696354319	1.41362780015502	0.253250316920998	2.53510164772238	1.15031539013059	2.13854770529968	-0.970472674383324	-1.33348230872799	0.93924249368192	-2.56928851884184
4	18	0.146412776598623	-0.117093392236293	-0.596893179777031	-0.729055515561934	0.235487137005928	1.46081539581636	-0.800443933751523	2.0054270445477	-0.934061486073602	-1.7032680506429
4	19	0.610286662305767	-0.922959652985824	0.755809178071399	0.874043622813525	0.0785363820994845	2.62747468398394	-2.08575752166635	1.5516588883866	0.642654467973469	-1.22658291847121
4	20	0.35794625776016	0.917856096976517	1.44150254375417	-0.635572169800311	0.339016282363095	-0.164432618013977	-1.16762568264368	-0.588207007405844	-1.19562209980637	-0.45430465534292
5	21	0.1376756436154	-0.852162293933025	-1.29309460485254	1.55836792201169	1.84241515675429	1.99690598417935	-1.35973043384049	-1.95797803413539	0.503749317463467	0.173517892281391
5	22	-2.77063314392076	-0.456511458917372	0.307375347474538	-2.83304583035092	-0.412207332996582	2.51358300918373	0.129574950697742	0.377756097751639	-1.10674577417675	0.31689209686505
5	23	-3.3919194496788	-0.877716998945791	0.508430465869327	0.758540360991514	0.220638017129178	-3.31736273559014	-0.995598445637724	0.449662819689396	1.73492333368493	-4.60282620672936
5	24	-0.675192308665583	2.36297713715515	-2.36464545022831	1.05549714133987	0.0434337891182199	2.16927512308517	-1.21662637465999	1.38211845092919	2.49695575288186	-2.04209646658677
5	25	-2.522266020505	-0.178727307898787	-0.694275732358459	-1.49296964211978	-4.24184028007851	0.869998377036297	-0.866482288765067	-0.313342576855906	-0.269905232090993	-1.27209342330212
6	26	3.28609939609338	0.538110427669484	0.260875531374819	0.235995813835512	1.48484570032047	-1.31948076218095	-0.982259108053928	0.38720129246029	-0.926944465078666	0.121544077349644
6	27	1.84501950311579	-1.54781391759201	-1.67840616524719	1.71559199381874	2.74780318095525	1.23297881420953	0.14400716676601	-0.11206750068328	0.887468648486125	2.63648647609913
6	28	1.93807166951721	0.594875386163047	-0.321236795140547	-0.621664791990453	0.273312297378213	-0.178843017874969	-0.269099646529664	0.594204896219628	0.52204964283113	-1.40668304410401
6	29	-0.0224463227213374	0.995830610251788	-0.584362788391088	1.67395470571079	-0.789675352729861	-2.14496940601924	-1.79447457285293	0.328522944266792	0.93813778316494	0.36703287102385
6	30	-0.243937556359089	0.589249081680017	-2.89387809651089	1.06845861236018	1.76310010017202	-0.749588922431484	-0.553896028671202	0.0581446812734253	-0.654624274407146	1.48896296123883
7	31	1.0314076903809	0.150172288833453	-0.96477557898296	-2.75611179586695	1.8887875960647	-0.765672692886771	-2.09128772462397	-1.91598031529988	-0.00314630846618924	-3.4236199457402
7	32	-0.0243823210986534	-1.65099584569154	-0.535742932175775	-2.52622079443308	0.941067370642053	-1.18101950862991	-1.0667593713607	1.97463217231757	0.533281628463142	-0.368855421062961
7	33	1.28711395924547	0.766340689322623	-0.710705148737249	-1.06640760685769	2.07223722934089	0.0952256062921732	2.88944825982424	0.686359749846957	0.779738269376979	-0.423020637196791
7	34	1.05217866120038	-0.685224762697458	1.89295667988897	1.43391865157393	-1.18044436240023	-0.562452286165483	0.740317194734545	-1.61171721558294	-1.65228151985917	-0.270811642188021
7	35	1.35071947609932	-0.67605399682823	0.00768018477326694	-1.70483873375958	0.046504070784869	1.07598993653921	-1.22062546534614	-2.65891837000861	-0.0204965250078168	-1.4808765813224
8	36	1.31354330738596	1.3838291458209	0.343005814938349	-1.31692836837524	1.29231809013042	-0.430620295300459	2.30165386657821	-0.801431067073315	0.695126380074771	-1.80626509171707
8	37	-2.59851868617472	-1.1206334340029	0.00493442951907705	0.589854725751342	0.176149985412332	0.893123853266943	-0.975231084648563	0.941695765363492	1.5943467590644	-0.146685780374062
8	38	0.0257390529159438	4.00538397679502	-0.344068388057813	0.17561659255869	0.386017714564681	0.136950861654499	1.77207833541762	-0.926429676970554	1.88625858665771	0.517077620897045
8	39	-0.097862442543015	2.85717607958988	-0.198867621898561	0.0836836951053432	-0.0764779071509761	0.27600054401	1.44461662860481	-1.35634102401513	1.42484780063379	0.67803377237583
8	40	0.0439395989539145	1.19210668581394	-2.8902545683033	-0.481385277980833	-2.22297540983948	1.30233877056424	-0.19692596604061	2.89882345689666	-1.85836942207019	-0.326095826531233
9	41	0.497619233579761	0.475521233088319	2.34843823927004	-2.66844326576526	-2.75885714119637	3.21373223383274	0.826110025824929	0.920576200746054	-0.484853355274872	-2.26339450342641
9	42	1.34599580721454	1.14713283500537	2.86123149842511	-0.268909880062839	1.47364703637974	0.582211188929779	-3.22195963213565	-0.13321505492212	-3.50992717576544	2.849663781584
9	43	-1.40247451237348	-1.61603755866688	-1.86704635875276	-0.176970761023264	-0.104925960961129	-0.425188371574933	-0.45706566457047	-1.05069445278368	-0.264667744398827	2.873185572963
9	44	-1.138963313181	-1.12311491940884	1.50573150214959	-1.50906742412074	1.8410979253481	-0.0466609565783249	-1.59269150560254	0.415934551278189	-1.89255568232744	-0.0366589320055729
9	45	0.525642289887239	0.922349580174575	-0.0816011067320651	0.209583923600096	2.52800590591988	-0.470814493234866	-0.278659823551398	-2.79564433827706	1.83370288151051	-0.806169529143049
10	46	-0.409494585598652	0.861047144637919	1.03271587749451	-1.63807769159428	1.17495843396885	-1.72952837396628	0.511099631507612	-1.54863910462361	-1.11443234950195	-0.260836040452777
10	47	1.47893592709089	-0.299139020521905	2.57010567080564	-0.414004986839006	-2.98268606062584	0.309072901807431	2.78413454355389	0.908638057154808	-1.23442296473229	2.85895938211405
10	48	-0.704505787651221	-0.323937881307046	-0.998980943769196	1.02747349874241	2.04546416103408	-1.34320976868951	0.0762100860229249	-0.82531916314209	1.45530417170067	-0.930255857615976
10	49	1.14641431245113	0.510443339193873	0.641055623778529	2.25405907688587	-2.82612795905949	-3.66272782441966	2.08902614721832	-0.0626200346420031	-0.647575606892531	-1.17532677790985
10	50	1.22036239273977	-0.0597659094386218	-1.88871548283978	-1.54637017424178	0.963042878479141	0.117599164590271	1.05061790311191	0.202112579107979	0.665844268265308	-0.276883487172017
11	51	2.3788367465296	-1.24385354273247	2.40849148407851	-0.843832066611129	1.11817651406293	-0.910654935248225	1.13077746637463	0.277019730365375	1.52505037952253	-2.59469699810044
11	52	0.204060940945641	-0.368948154897132	-0.618425936684066	1.10001373742136	-1.49805064444826	0.225710339859543	-0.0458831791217267	-0.0235310879644347	1.6248988848171	1.93476581518763
11	53	-0.812920234113883	-0.298806001614319	1.06278343642717	-1.15384810704086	1.29438442555328	0.469402249415949	-0.0411129641922452	1.19515103374876	-1.91568595251563	-2.75926479213869
11	54	2.18122924413875	1.58576160019619	0.118233888046897	-0.870493022087036	0.324105262530292	0.0462566951451251	-0.918051468669721	-0.0530353116660685	-0.476487668705354	-2.16947274828287
11	55	-0.888914856036702	0.384661824276762	-2.02972366508755	-0.693789247518021	0.261608085921961	-0.3600088195253	-0.277238766535833	0.600261425917974	-0.472219372392449	0.969696421623722
12	56	-1.18219799143619	-0.322764094916596	-1.34457613571407	0.0855813595718753	0.273775324653389	0.599075639908189	0.417397817646016	0.368622632691094	-1.9537267881428	-3.41295591755345
12	57	-0.334854035485619	0.541229303326809	0.848991536462753	0.925896761994415	-0.378726060473824	-0.528619403508285	-0.757101199869969	-1.85263093460634	1.14638180389766	-0.575203452609679
12	58	-2.46526485904684	1.24978804952489	0.0671224597994332	3.42495983834525	-0.0181074705682325	0.0110360500028216	2.82686188650035	1.09035456467433	2.71617788453353	1.36092680918862
12	59	-1.57491566757737	0.310198933835315	-0.140040334160875	-1.70874097793707	-1.60290320302662	0.115966872505643	2.91370041265277	-1.88079766015267	-2.13085479065725	-0.428351475443523
12	60	0.700409211396138	-2.30562773157669	2.09144269340142	-2.12255918390995	-0.166210396499224	-0.84920410198425	-0.4511378978331	1.07681648637969	0.907870043720133	-0.956159623983866
13	61	0.298473088698744	-1.18158487245308	0.654619060397966	-0.699477591903938	-1.30753909653806	2.92767210232663	0.0698970840879039	-3.18579657129071	-0.235634146791515	1.53670959572672
13	62	-0.474865114174477	-0.111239237783487	1.90607322790081	0.0103340145566612	1.82280883905527	1.13000569630275	3.57927546690666	2.05278494314732	1.86211305063892	-0.256498636402361
13	63	1.03001029881491	1.19985366705898	1.18369522620384	-1.36472870934152	-1.41938470473816	0.451408197889915	2.86154965376103	-0.593159164222667	-2.23665273707745	0.408296807702897
13	64	-0.415973384781212	0.409942178427657	0.95581172083432	1.3981508524492	-1.02420813933732	-0.158804602223039	-0.665300094585234	0.93798081516388	-0.55050632893666	-0.58934194713269
13	65	-1.30790323560827	1.42331240803072	0.0062457330873904	-3.09903896368628	0.781053123307625	0.508352901389349	0.648872239537472	0.544839690612598	-0.108355881315708	-2.69621667526842
14	66	1.540253318106	1.85054203240123	-0.865446573771204	0.571436917961855	-0.377899702608882	-1.39109200200925	-0.341413965243676	0.443024828360538	0.830584079576975	-1.40331726084992
14	67	3.74812613629257	-1.70862847386726	-3.28788939969489	0.538806886290125	1.49749869164828	2.41026526637896	1.13687841642741	-1.95268758074129	0.684034490504483	-1.09349507186681
14	68	0.436491440237397	0.155269697045898	0.990351600724589	1.12631897467807	-0.0446120713117934	-0.474492824989465	-0.900070151924835	0.386209519218182	-0.255790127604217	-0.35925033464545
14	69	1.12165819627114	-2.44347543424571	0.84855552703878	0.590349056764229	-0.115789178624741	-0.162180902550325	1.89103336307926	-2.12109535509124	-1.01956440658289	1.70182533429562
14	70	-1.75522753701387	1.59427777465654	1.75879379551868	0.538524162561897	1.47013904306094	-2.14853111620636	-1.05831009100606	-0.269458609396199	1.80371146585799	1.59924047267791
15	71	2.83755705404242	3.19769116925616	0.250059446762294	-1.1755827140968	-0.811751823690548	-1.04432548391599	-1.60276325573969	2.62864753408586	-0.803896919349081	-3.50192149276764
15	72	0.563679504920956	0.119138264112543	-0.178645911784249	0.0292631268349664	-2.00393218969854	-0.0037342504685021	2.10274573105349	0.00535340497073536	-1.75889488680277	-0.0844388405854177
15	73	0.728956089050964	-0.617459898498324	0.78654590253345	-0.419477988773363	1.82271157866426	-1.29909584625976	-1.21345370572775	-0.371830846659057	-0.444314921487858	1.7171135113837
15	74	-0.357433928902893	-0.990314126588456	0.577774130488514	2.75174121195384	-2.16709841966166	-0.170490694507986	-0.622044073499839	-1.3902871160863	0.242459155551148	0.832467416627107
15	75	1.64015938434688	1.19222603186575	-1.27965031438751	0.192511577209204	-0.973606173208198	0.579055154992005	-0.854194136558969	-1.36652117920623	2.82945255565253	0.0275164158649068
16	76	-1.00757083645995	-0.138310156129304	0.209844051155938	-3.68025562335392	-1.26583230500605	-0.582978759069317	1.06967324983923	0.802522604240923	1.24584143441672	-0.89724709898735
16	77	0.31726412630425	0.971524462291954	0.352849117798695	2.05411660048621	-2.73179227141523	-0.194294660621601	1.47607271823231	-0.0431298512175979	-1.27437656133068	0.0322462862226852
16	78	-1.84083232372383	-0.984961941887571	-0.652202992982446	1.35928822134617	0.790351737547871	2.5870613457853	1.1110077751514	0.237430438797816	-0.789392858095669	-1.56475183720405
16	79	-0.881928042270634	1.47459941832071	-1.43884191271851	1.74833520718139	-0.674353783244371	0.893590476239951	-2.27806999023643	-1.87272801429236	-1.08023609096872	-1.09925953564957
16	80	-1.51869843414767	2.77089012194084	0.1605321888515	-1.95914215115018	0.794671306056159	-1.50487326598571	1.54760460829821	0.743429464509799	-0.486199026027753	-0.536306484279847
17	81	0.429004833549045	-0.0478883309725444	0.0677210073730983	0.994345875260414	0.426598327708559	1.32446132026683	-2.46760140841167	-0.456816971350599	-2.03211185334921	0.639141302923739
17	82	-2.28995668320892	0.0264478545094393	-1.75372346793183	0.557647912641131	1.25982939318362	-0.981478732246929	-0.288656363823085	-0.690482590201831	0.295730382530441	1.61408986198555
17	83	-2.73723610777001	0.933272538667264	3.6486022174235	1.92937984078772	0.321493654219059	0.839310935670581	-0.950430413357341	-0.124349510447158	2.19837947919846	-1.30022999599429
17	84	0.18219151013698	1.19389904084533	2.08471462181747	-0.761865630467917	-1.90475275483733	-0.154153129741499	1.3089619183562	-1.21531575807373	-0.693655633043619	3.40402089362893
17	85	4.01381495837586	-1.48297309380976	-0.120183881673368	-2.01527020666028	0.170604308316281	0.585142736727199	2.8726108795399	1.92554729408326	1.33709549019852	2.89265948211173
18	86	-1.35117011702598	0.14242999380575	1.48258642932193	-0.82445708872212	-1.00789468540598	-1.44525537673489	0.631566428265264	-0.378278298152782	0.753874182421621	-0.263258028268205
18	87	0.736027741588609	2.31239407163266	1.38641094224989	-0.800470663853859	-1.6186082510339	0.31173374246141	-3.08282542970089	-0.736316817656068	-2.09712629541321	2.7275124278393
18	88	-1.49055259656158	-1.74256541792839	-0.701457562721478	-2.88767991997829	1.0283795191281	2.96294050661944	-1.72893577518882	-0.0714602375451704	0.417266061492645	0.897840464897564
18	89	0.761957905140806	-0.161548110091809	-2.89697986314642	1.50734217292763	-0.955645531567496	-0.406969015895353	0.650189527483936	-0.886747937927056	-0.477910797169417	0.286405529140632
18	90	-1.7395891472118	2.33459961856519	0.396853648537925	0.581847083215245	-0.684023025166658	-1.62158875398357	-1.13530764152537	-2.04231470300695	-1.25295030428779	-1.40083516432887
19	91	0.0302032129173411	-1.55617919262323	-2.25260316070754	1.07570168077965	3.25369380254145	-0.390012951987512	0.0226276607431272	0.793538021715614	1.7468352659473	-1.54016749581739
19	92	-1.33324056607194	0.368674282753149	-1.28742639040059	1.066667491352	0.071001967604006	-0.725873965615727	-1.81309579224133	-2.46894253200223	1.1374854559599	-4.30242559978648
19	93	1.37207488707107	0.0163083363484109	-0.66576599077065	0.393180215958989	0.558018505754201	-1.64225141845568	2.89737489846389	-1.99620024145639	2.08445603072418	0.644281240412306
19	94	0.185299089459482	1.02093841915767	1.91484930690761	0.0540398739957591	-1.56023936622426	1.10818368548001	-0.0917804324033066	0.112965229222994	-1.97277967137196	-1.8088092771811
19	95	2.02208333811796	-2.59292209694573	-1.74121116667963	-0.872564940849716	-0.525848783752639	-0.667329716120274	0.21689708456777	0.619156812513183	0.497487859129906	-1.28697681254036
20	96	-1.74774363841851	-0.794623551909051	0.0486099457396493	0.823404232989519	-2.10990596988306	0.613731808312187	0.154792312496916	-0.0337921717153819	0.416724077342991	3.71519301441043
20	97	-1.92556368864038	1.45668746206648	1.06474899671076	-0.0531945041450022	2.70319762576558	-2.0359521339913	-2.78761959827581	-1.64309742071936	3.73840468308006	-1.9264345927789
20	98	1.37189119611288	-0.487814661020938	0.719267825390394	0.46434209017635	0.676794542755731	-0.805849008146968	3.21601830634047	1.9054707578389	1.11012937358158	-2.30094667728211
20	99	0.848159474878712	-0.770457410090254	0.00510621025177813	-0.990908420358633	-0.486661278449654	-3.07074217437574	-1.18928864441464	1.1351342051484	2.71193760695106	1.45345051627261
20	100	0.146859351867971	3.13413404267392	0.184051883875189	0.131671525891801	0.0240231208338807	0.0696018068452264	-1.8846849361381	0.287963985588687	1.15780071562041	1.36096343179964
21	101	2.44218641288291	2.65003826640491	0.467247711710156	0.602710287155891	-0.475802877327156	2.12581158725577	1.54453799381167	1.43853661637595	-0.911429227693511	-2.4273154389879
21	102	0.172685207562748	0.265595471500205	-0.892287752602877	-1.09531996879122	1.10893664811553	1.45408824764631	0.790897375280386	1.66090106512165	0.350601627563748	-1.53131152990083
21	103	-1.85685910756847	2.06351073313201	-2.23260586174533	-0.635322262181097	-0.764782143565689	-0.575728567293558	1.82322025611193	2.101459383106	1.29070504301929	-0.501953588867908
21	104	-3.30485703385984	2.95469972554735	0.859927087917628	1.55529218575581	2.38425266800303	-0.587156920569418	0.769916460493833	0.317129045346525	1.51194411374085	0.95916383477524
21	105	1.27302511591845	3.18436758560884	-2.40772776428963	-2.6696020900952	-2.16962969304745	-0.808361113606857	1.8247563747856	-0.348902090306093	-2.27580672617073	1.60477980601328
22	106	0.530433717877862	-0.944169536042899	0.769339720866709	-2.14418251568563	2.09393098969336	-1.19000542415402	0.451376599179481	0.102879761059672	1.48474270250085	-0.216909483022348
22	107	0.0248928414154731	-1.8646405147758	-0.835029151768186	-2.2385346761294	-5.11207887619751	-0.621605396554973	-0.398124922116552	-2.007912799406	-0.922687027252324	-1.05786272604146
22	108	1.66495914549083	-0.936135363350826	0.513125487900037	0.816804513982382	-1.08311797688537	0.0430107100382668	1.4298479200949	1.22083469356305	-1.2322148695058	-1.52951540565898
22	109	-1.7072971464515	0.0872374955620087	1.08244582276023	-0.135950140090907	-0.0821210405452061	2.69996657182964	-3.81772506442157	3.77855523440307	-2.23802912549889	-0.248948233332323
22	110	-2.36937481460817	-2.96014119847662	0.326679494151151	0.209268072409801	-1.13751354066555	0.590382236619237	-1.96054658866988	-0.272105281830327	-1.68494320294274	-0.73571415477249
23	111	-0.0844936564039739	-0.541147254322244	2.29984412503959	-1.81466764543944	-0.226031277985958	0.244648349886733	-0.980636065885289	1.09344372659539	-0.0732669824864675	-0.32996063174829
23	112	1.30157365209005	-2.21609367113731	1.86774959500525	4.00112562145611	-0.395100110319339	1.69185011291706	-1.71394420027962	0.8631267192674	1.18639840955846	-5.77876411362435
23	113	0.178258188759808	0.0422786824592822	1.64533779263285	-1.05755839295613	0.778663088904407	-0.532497111721479	0.231739913201731	-1.50373107143912	-1.76894547813485	-2.05473949002096
23	114	-0.289346628384315	-1.09808780200337	-1.74428193753448	1.07457953585667	1.48063192288598	1.2940610651442	2.53499929842755	-0.493804246579952	-0.507551692513155	0.290855936289317
23	115	-1.17848523403774	0.444743293913039	-0.0685540507710573	-1.40460390685931	-0.539574444345034	0.0153740427947786	2.44220712167187	-0.00611416294569454	-1.12395991551598	-0.423935442736924
24	116	0.742331789562057	-0.562351419271739	-0.252681527948414	0.174030790903143	-0.162470877333427	-1.07228589495313	-0.254630563611464	-1.58862549222319	-0.933585200265667	1.51467455323209
24	117	-0.721665971949262	-1.38547069242178	1.75433171762952	1.83480732029409	0.594946939604896	-3.54111516800965	-0.999119135313146	-0.381962512258351	-1.85742572274737	-0.566501244934649
24	118	-1.80373438961597	-1.41035834264905	2.09853564428563	0.729861239644696	0.334963350814922	0.784020431805783	0.328377171644433	-2.99170758520889	1.2678523861634	0.62396763908792
24	119	-1.03660215040495	1.16078055522191	-0.336339153198683	0.754606092003507	0.578696127537274	1.37687228096307	0.175020337876967	-1.43478782353197	0.306558871567232	0.311402122086978
24	120	0.705251549890382	1.12051356948952	0.446737751659512	-1.54868540094668	0.429655722366387	-0.455169545908922	-2.87753588116664	-0.272219003369478	-0.298037090272571	1.57053527897332
25	121	0.974420597348561	0.228251039855792	-0.387530218372544	-0.783896434114146	-2.09587269345718	-1.66297232658153	0.293403593301047	1.45418982417341	0.594919333890327	0.766323983144808
25	122	-0.518933548300951	1.53460895808478	-1.61466604811102	-1.66007468003594	-0.93510118706302	-1.57501177386789	2.07817700948834	-1.62650769635606	-0.159321734147303	1.71477937373536
25	123	0.167984132402573	-2.00790927670111	1.1660677781477	0.029638335307925	-2.5725150335145	-2.36858914194649	1.82638347984654	-0.488547387341705	-2.98539063274088	-2.62699170982298
25	124	0.915396114002958	0.467117221415248	-0.286179298154428	3.67361457683663	-0.490299359709435	1.03777735413761	-1.36140199291122	0.232581427346014	1.08703748880387	0.755138998926318
25	125	-0.374732600734802	0.829994280487748	-0.561921799939876	-0.615177323776217	-0.168755897425884	-0.722735318518456	0.356609965660756	1.12363672973737	-2.39194210394427	-1.96392576078621
26	126	-1.56416407811563	-1.88511111937781	-2.48698241153528	-0.27195414281904	2.49701957672809	-0.203926011326643	-1.24070221433727	-2.866933827737	1.02797463283232	-1.75414089984026
26	127	-1.11924588210718	0.472692792188145	1.5338579338945	0.995968216416029	0.476259732923373	-0.934977148646803	0.177482654501979	-3.07453044407675	1.38487025178812	0.308119380851791
26	128	-0.0597134537202174	0.881309846416937	0.677917481228087	1.18935623307587	1.83394443928239	-1.13578053152311	1.91936505930624	3.67735075829322	-0.121825833858871	0.124588573893826
26	129	-1.23923090992564	0.408171768265326	-0.935443441598049	2.12168347733133	1.10845934523903	-1.32721474021991	-1.13698812021394	-1.37067295689797	-2.06205625604886	2.07508419374568
26	130	-0.99679756143973	-0.627546738065216	-1.7555181248678	1.71697177322067	0.398412702130135	-0.151011685362333	-1.35205923328197	-0.735229901818365	0.394333726864369	0.320759214234733
27	131	2.36127145408701	-0.537227581494699	0.507800351422252	-0.0930108990789977	0.809149689080166	-0.518951004641068	-0.806421645786034	3.03752600196869	1.57288157878374	-2.63666084304637
27	132	2.77937663831562	-0.28137928000606	-0.015632893698688	-1.21656257622653	-0.526500860577476	-0.866554955947054	1.77013283129781	-4.18038563835202	1.23079530612157	-3.10202438472041
27	133	0.795903456404304	-0.313174992290426	0.478090300967069	-0.687220276057179	1.04003793252723	-0.997105598548156	1.40272938124159	0.140484811040558	1.66371569709448	-2.19765057653509
27	134	0.922114005835292	-1.8407400907125	0.33391304056636	1.32047898857036	0.736316043732897	-2.116207659462	2.64659082849589	1.0478589560416	-0.346112474825144	0.315523473687353
27	135	1.04931486140182	1.88374054000092	-0.161118101693831	-0.115036456807803	-1.70608229609552	-2.67553279903356	-0.844566296310318	-2.03742797294627	1.3067072390823	2.15387384137707
28	136	1.11155437282463	-0.168661254385662	1.11193642000949	0.534988294711552	1.58309642709812	0.693662819777243	-1.10340489705957	-1.99882412038912	-4.3748820931509	0.517810866197232
28	137	-1.60646016579687	1.93002288502788	-1.21891954130829	1.82977936567987	1.0083105051659	-0.0110005941918212	0.206840109800743	0.397020483088487	2.82484709450144	1.23400732615602
28	138	0.733245153589117	-0.379474601111558	0.595061855862067	1.66933564683945	1.61206631611956	-1.97369341308343	1.81421761988812	-1.24717853371118	-0.0574346792579655	-1.17652181651618
28	139	-1.61676396133451	-1.25774134178417	1.13392021997213	0.0841903075116169	-1.99076092237601	0.707906099531843	1.61041271850202	3.68078471484445	-0.923232971221018	-1.13132080965543
28	140	-3.18184533167008	0.139141753425277	0.633644378511317	-2.16201980819388	-0.458276552022463	0.135260821548425	-0.0211268892710125	0.696457181254611	-1.08699148364744	0.335092738517932
29	141	1.68570108429642	-2.76468509092445	-0.94616840080899	1.50450683098028	0.132527384457874	-2.00481309161984	1.27817361347172	0.727650489652326	-0.768309623672164	-0.224267559790922
29	142	-0.100580926829306	-0.154433410080252	1.37019228982059	-1.72646146121139	-0.116779622484598	-2.30991310417443	1.93599313554584	0.0615925184562367	0.630534159931447	-4.34903323290553
29	143	0.894507315507186	0.602879386717432	-1.18453755237122	2.88356598568363	-1.52893035379181	1.58961826821748	-1.1985489271424	1.4529333413348	1.22354898296718	1.33806425165461
29	144	1.93901936846205	1.69039870627366	-0.0475145052396723	-0.859360510104237	-0.159651049860028	0.251973871570286	1.75601970732223	-0.809716427181605	-1.87774394689057	-1.76922917571786
29	145	0.748330081702709	2.42435196010211	1.65413432616493	2.92784128554065	0.730095509243283	1.81373491922546	3.3500091135181	-0.557833891446812	-0.339354464554131	-1.82391833655705
30	146	1.04358653451865	1.1044780557459	0.906775831061787	-1.17945560302396	0.609922787947085	-1.12682516475099	0.0122212527222828	-2.30956594724395	-0.217190363013116	-0.592580723075304
30	147	-0.135310001747494	-1.11713278739542	2.06432551321775	-1.12172124751561	0.961520052208641	-0.086412841606415	-0.748880480295309	-0.257302362069114	-0.315909516720537	-1.40320754976402
30	148	-2.07478208654156	-0.348585034484752	1.93256603413421	-1.25914768493354	1.17533431038658	-0.229449727520417	-1.00308132836422	-1.39753913143539	2.43463589451086	0.532855691245474
30	149	2.59009561635896	-1.97196039821136	0.763130787770661	0.107861980006059	-0.409206387601835	-0.74203076746579	0.519014342806461	1.59591816860396	1.48854211220687	-2.55232795503635
30	150	-1.55611832184462	-0.666807702932541	0.146310743972234	-2.02849775955234	-0.654676959211345	0.156753008669505	-1.25949510429319	-2.62086560234723	-1.88501201901093	0.473450439968405
31	151	-1.62380972863251	-2.21211322606611	-1.28277519227012	-1.17279725189473	-0.403799372818138	-0.110859501664561	-0.176360573117149	-0.210327377620374	1.11992797936866	0.949993851701918
31	152	1.15455531000499	-2.68375497950024	-0.504531722137931	1.86700808274655	0.997768582320004	2.366801441825	1.25311311988203	2.26103449905632	0.012154062348361	1.07648635385548
31	153	-0.732957538696474	2.45166344950171	-0.256201436773052	-0.922984276764553	0.639126496981436	1.09968172260538	-3.33173098613627	1.93469768215658	0.662450893249465	2.6222670906154
31	154	-1.83049684442885	-0.521530490546294	1.28646488179854	-0.753445920408127	0.406571227678581	-1.37220522618465	-0.514630867532074	-1.06244164373966	-2.12150461081872	-1.53593303329742
31	155	-0.545435725128679	1.50230982630033	-1.94933483072163	0.988315470016757	-3.54266443714266	0.698097527074623	1.00186055639287	1.37256947561894	-1.13600194485977	-0.993088632146073
